CORRECTIONAL SERGEANT|Permanent Fulltime|Mule Creek State Prison|Amador County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Permanent Fulltime|Valley State Prison|Madera County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|Mule Creek State Prison|Amador County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|Valley State Prison|Madera County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Permanent Fulltime|California Substance Abuse Treatment Facility|Kings County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|California Substance Abuse Treatment Facility|Kings County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Permanent Fulltime|Salinas Valley State Prison|Monterey County|2/2/2024|7715.0|10307.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|Ca Institution for Women|San Bernardino County|2/2/2024|7715.0|9701.0
CORRECTIONAL SERGEANT|Permanent Fulltime|Central California Women's Facility|Madera County|2/2/2024|43.21|10307.0
CORRECTIONAL SERGEANT|Limited Term Fulltime|Central California Women's Facility|Madera County|2/2/2024|43.21|10307.0
CORRECTIONAL SERGEANT|Permanent Fulltime|Correctional Training Facility|Monterey County|2/2/2024|7715.0|10307.0
ACCOUNTANT TRAINEE|Permanent Fulltime|State Controller's Office|Sacramento County|1/29/2024|4187.0|4992.0
ASSOCIATE HYDROELECTRIC POWER UTILITY ENGINEER|Permanent Fulltime|Department of Water Resources|Los Angeles County|1/29/2024|9245.0|11566.0
BUSINESS TAXES COMPLIANCE SPECIALIST|Permanent Fulltime|CA Department of Tax and Fee Administration|United States|1/29/2024|6264.0|7847.0
CHIEF ENGINEER I (CORRECTIONAL FACILITY)|Limited Term Fulltime|North Kern State Prison|Kern County|1/29/2024|7849.0|8309.0
CHIEF ENGINEER I (CORRECTIONAL FACILITY)|Permanent Fulltime|North Kern State Prison|Kern County|1/29/2024|7849.0|8309.0
CHIEF, FIELD DIVISION, DEPARTMENT OF WATER RESOURCES|Permanent Fulltime|Department of Water Resources|Sacramento County|1/29/2024|13272.0|16224.0
CONSTRUCTION INSPECTOR II|Permanent Fulltime|Department of General Services|Napa County|1/29/2024|6748.0|8445.0
ENGINEERING GEOLOGIST|Permanent Intermittent|Department of Water Resources|Yolo County|1/29/2024|6175.0|11626.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Water Resources|Fresno County|1/29/2024|4145.0|7926.0
HYDROELECTRIC PLANT ELECTRICIAN I|Permanent Fulltime|Department of Water Resources|Kern County|1/29/2024|8128.0|10075.0
HYDROELECTRIC PLANT OPERATOR|Permanent Fulltime|Department of Water Resources|Butte County|1/29/2024|8128.0|10546.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of Transportation|Sacramento County|1/29/2024|4651.0|8238.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Transportation|Sacramento County|1/29/2024|6139.0|9932.0
INFORMATION TECHNOLOGY SPECIALIST II|Permanent Fulltime|State Controller's Office|Sacramento County|1/29/2024|8130.0|10893.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Justice|Sacramento County|1/29/2024|3609.0|4518.0
OFFICE TECHNICIAN (TYPING)|Permanent Fulltime|Department of Water Resources|Sacramento County|1/29/2024|3609.0|4518.0
PROGRAM TECHNICIAN III|Permanent Fulltime|State Controller's Office|Sacramento County|1/29/2024|4081.0|5114.0
REGISTERED NURSE (SAFETY)|Retired Annuitant|Department of State Hospitals|San Luis Obispo County|1/29/2024|8964.0|10684.0
REGISTERED NURSE (SAFETY)|Permanent Fulltime|Department of State Hospitals|San Luis Obispo County|1/29/2024|8964.0|10684.0
SENIOR ANALYST|Permanent Fulltime|Judicial Council of California|San Francisco County|1/29/2024|7485.0|11228.0
SENIOR ANALYST|Permanent Fulltime|Judicial Council of California|Sacramento County|1/29/2024|7485.0|11228.0
STAFF SERVICES ANALYST|Permanent Fulltime|Governor's Office of Business and Economic Development (GO-Biz)|United States|1/29/2024|3640.0|5916.0
STRUCTURAL STEELPAINTER SUPERVISOR|Permanent Fulltime|Department of Transportation|Alameda County|1/29/2024|7005.0|8304.0
STRUCTURAL STEELPAINTER SUPERVISOR|Permanent Fulltime|Department of Transportation|Marin County|1/29/2024|7005.0|8304.0
STRUCTURAL STEELPAINTER SUPERVISOR|Permanent Fulltime|Department of Transportation|Sacramento County|1/29/2024|7005.0|8304.0
STRUCTURAL STEELPAINTER SUPERVISOR|Permanent Fulltime|Department of Transportation|Humboldt County|1/29/2024|7005.0|8304.0
TAX AUDITOR, BOARD OF EQUALIZATION|Permanent Fulltime|CA Department of Tax and Fee Administration|United States|1/29/2024|4425.0|7194.0
TAX PROGRAM ASSISTANT|Permanent Intermittent|Franchise Tax Board|Sacramento County|1/29/2024|2985.0|4600.0
TEACHING ASSISTANT (CORRECTIONAL FACILITY)|Limited Term Fulltime|North Kern State Prison|Kern County|1/29/2024|3261.0|4083.0
TEACHING ASSISTANT (CORRECTIONAL FACILITY)|Permanent Fulltime|North Kern State Prison|Kern County|1/29/2024|3261.0|4083.0
ASSOCIATE ACCOUNTING ANALYST|Permanent Fulltime|Military Department|Sacramento County|1/28/2024|5793.0|7256.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Sacramento County|1/27/2024|5633.0|10903.0
AIR RESOURCES ENGINEER                                 (MAND)|Permanent Fulltime|State Air Resources Board|Sacramento County|1/27/2024|6175.0|11567.0
AIR RESOURCES TECHNICIAN II|Permanent Intermittent|State Air Resources Board|Sacramento County|1/27/2024|3804.0|4764.0
AUTOMOTIVE EMISSION TEST SPECIALIST III|Permanent Fulltime|State Air Resources Board|Riverside County|1/27/2024|4829.0|6046.0
FOOD ADMINISTRATOR I (CORRECTIONAL FACILITY)|Permanent Fulltime|California Correctional Health Care Services|Kern County|1/27/2024|7147.0|8949.0
HEALTH PROGRAM MANAGER III|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|1/27/2024|9022.0|10243.0
HEALTH PROGRAM MANAGER III|Limited Term Fulltime|California Correctional Health Care Services|Riverside County|1/27/2024|9022.0|10243.0
OPTOMETRIST, CORRECTIONAL FACILITY|Permanent Part-time|California Correctional Health Care Services|Los Angeles County|1/27/2024|3686.0|4887.0
PSYCHIATRIC TECHNICIAN (SAFETY)|Permanent Part-time|California Correctional Health Care Services|Kern County|1/27/2024|595.5|732.2
PSYCHIATRIC TECHNICIAN (SAFETY)|Limited Term Fulltime|California Correctional Health Care Services|Kern County|1/27/2024|5955.0|7322.0
RECREATION THERAPIST, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Kern County|1/27/2024|7970.0|9380.0
STAFF AIR POLLUTION SPECIALIST|Limited Term Fulltime|State Air Resources Board|Sacramento County|1/27/2024|10015.0|12538.0
ACCOUNTANT TRAINEE|Permanent Fulltime|State Air Resources Board|Sacramento County|1/26/2024|4187.0|4992.0
ACCOUNTANT TRAINEE|Permanent Fulltime|Department of Social Services|Sacramento County|1/26/2024|4187.0|4992.0
AIR POLLUTION SPECIALIST|Permanent Fulltime|State Air Resources Board|Sacramento County|1/26/2024|5633.0|10903.0
AIR RESOURCES ENGINEER                                 (MAND)|Permanent Fulltime|State Air Resources Board|United States|1/26/2024|6175.0|11567.0
AIR RESOURCES TECHNICIAN II|Permanent Intermittent|State Air Resources Board|Sacramento County|1/26/2024|21.95|27.48
ASSOCIATE ACCOUNTING ANALYST|Permanent Fulltime|Department of Developmental Services - Headquarters|Sacramento County|1/26/2024|5967.0|7474.0
ASSOCIATE BUDGET ANALYST|Permanent Fulltime|Public Utilities Commission|San Francisco County|1/26/2024|5684.0|7114.0
ASSOCIATE BUDGET ANALYST|Permanent Fulltime|Public Utilities Commission|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Employment Development Department|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|CA High Speed Rail Authority|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Secretary of State|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|CA High Speed Rail Authority|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Limited Term Fulltime|California State Prison, Solano|Solano County|1/26/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Ca Health & Human Services Agency|Sacramento County|1/26/2024|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Prison Industry Authority|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/26/2024|5684.0|7329.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|United States|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Civil Rights Department|United States|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Water Resources|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Industrial Relations|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Industrial Relations|San Francisco County|1/26/2024|5684.0|7114.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Social Services|San Diego County|1/26/2024|5684.0|7114.0
ASSOCIATE MANAGEMENT AUDITOR|Permanent Fulltime|Department of Child Support Services|Sacramento County|1/26/2024|6264.0|8238.0
ASSOCIATE PERSONNEL ANALYST|Permanent Fulltime|California Correctional Health Care Services|Sacramento County|1/26/2024|5684.0|7114.0
ASSOCIATE TRANSPORTATION PLANNER|Permanent Fulltime|Department of Transportation|Orange County|1/26/2024|6908.0|8651.0
ATTORNEY III|Permanent Fulltime|Department of Financial Protection and Innovation|United States|1/26/2024|10536.0|13526.0
BUILDING MAINTENANCE WORKER|Permanent Fulltime|Department of Forestry & Fire Protection|Amador County|1/26/2024|4167.0|4803.0
BUSINESS SERVICE OFFICER III|Permanent Fulltime|CDE Diagnostic Center Central CA|Fresno County|1/26/2024|6149.0|7641.0
BUSINESS TAXES SPECIALIST I, BOARD OF EQUALIZATION|Permanent Fulltime|CA Department of Tax and Fee Administration|Los Angeles County|1/26/2024|7589.0|9500.0
C. E. A.|Non-Tenured Fulltime|Department of Consumer Affairs|Sacramento County|1/26/2024|9755.0|11807.0
C. E. A.|Non-Tenured Fulltime|Department of Corrections & Rehabilitation|Sacramento County|1/26/2024|9755.0|11807.0
C. E. A.|Non-Tenured Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/26/2024|9755.0|11807.0
C. E. A.|Non-Tenured Fulltime|California Energy Commission|Sacramento County|1/26/2024|9755.0|11807.0
C. E. A.|Non-Tenured Fulltime|Department of General Services|Sacramento County|1/26/2024|11435.0|13623.0
CALTRANS ELECTRICIAN I|Permanent Fulltime|Department of Transportation|Los Angeles County|1/26/2024|5520.0|6360.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|San Joaquin County|1/26/2024|4741.0|5720.0
CALTRANS EQUIPMENT OPERATOR II|Permanent Fulltime|Department of Transportation|Yuba County|1/26/2024|4741.0|5720.0
CALTRANS HEAVY EQUIPMENT MECHANIC|Permanent Fulltime|Department of Transportation|Fresno County|1/26/2024|5236.0|6035.0
CALTRANS HIGHWAY MECHANIC SUPERVISOR|Permanent Fulltime|Department of Transportation|Los Angeles County|1/26/2024|6417.0|7596.0
CARPENTER III (CORRECTIONAL FACILITY)|Permanent Fulltime|Correctional Training Facility|Monterey County|1/26/2024|5757.0|6641.0
CERTIFIED NURSING ASSISTANT|Permanent Fulltime|California Correctional Health Care Services|San Luis Obispo County|1/26/2024|3196.0|4002.0
CERTIFIED NURSING ASSISTANT|Limited Term Intermittent|California Correctional Health Care Services|San Luis Obispo County|1/26/2024|18.44|23.09
CHIEF PHYSICIAN AND SURGEON, CORRECTIONAL FACILITY|Permanent Fulltime|California Correctional Health Care Services|Del Norte County|1/26/2024|24298.0|28643.0
CLINICAL SOCIAL WORKER (HEALTH/CORRECTIONAL FACILITY) - SAFETY|Permanent Fulltime|Department of State Hospitals|San Bernardino County|1/26/2024|6765.0|9535.0
COMPLIANCE REPRESENTATIVE, FRANCHISE TAX BOARD|Permanent Fulltime|Franchise Tax Board|Sacramento County|1/26/2024|4214.0|6526.0
CONSERVATIONIST I|Permanent Fulltime|CA Conservation Corps|Ventura County|1/26/2024|3308.0|5255.0
CONSERVATIONIST II|Permanent Fulltime|CA Conservation Corps|Mendocino County|1/26/2024|5213.0|6476.0
CONSTRUCTION SUPERVISOR I|Permanent Fulltime|Department of General Services|Napa County|1/26/2024|8717.0|10903.0
CONSULTING PSYCHOLOGIST|Permanent Fulltime|Department of State Hospitals|United States|1/26/2024|11275.0|13536.0
CORRECTIONAL LIEUTENANT|Limited Term Fulltime|North Kern State Prison|Kern County|1/26/2024|8664.0|11584.0
CORRECTIONAL LIEUTENANT|Permanent Fulltime|North Kern State Prison|Kern County|1/26/2024|8664.0|11584.0
CORRECTIONAL LIEUTENANT|Permanent Fulltime|Folsom State Prison|Sacramento County|1/26/2024|8664.0|11584.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|California Correctional Health Care Services|Kern County|1/26/2024|4322.0|5316.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|Correctional Training Facility|Monterey County|1/26/2024|4322.0|5316.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Permanent Fulltime|Pelican Bay State Prison|Del Norte County|1/26/2024|4322.0|5316.0
CORRECTIONAL SUPERVISING COOK (CORRECTIONAL FACILITY)|Limited Term Fulltime|Centinela State Prison|Imperial County|1/26/2024|4322.0|6005.0
CRIME ANALYST I|Permanent Fulltime|Department of Justice|Santa Barbara County|1/26/2024|3829.0|5994.0
CRIME ANALYST I|Permanent Fulltime|Department of Justice|San Diego County|1/26/2024|3829.0|5994.0
CRIME ANALYST II|Permanent Fulltime|Department of Justice|Sacramento County|1/26/2024|4987.0|6441.0
CUSTODIAN I|Permanent Intermittent|Department of Veterans Affairs|San Diego County|1/26/2024|18.0|23.0
CUSTODIAN I|Permanent Fulltime|Department of General Services|Sacramento County|1/26/2024|3135.0|3924.0
CUSTODIAN I|Permanent Fulltime|Prison Industry Authority|San Bernardino County|1/26/2024|3135.0|3924.0
DENTAL ASSISTANT, CORRECTIONAL FACILITY|Limited Term Fulltime|California Correctional Health Care Services|Del Norte County|1/26/2024|3800.0|7029.0
EMPLOYMENT PROGRAM REPRESENTATIVE|Permanent Intermittent|Employment Development Department|Monterey County|1/26/2024|3822.0|5948.0
ENGINEERING GEOLOGIST|Permanent Fulltime|State Water Resources Control Board|Sacramento County|1/26/2024|6175.0|11626.0
ENVIRONMENTAL SCIENTIST|Limited Term Fulltime|San Francisco Bay Conservation & Development Commission|San Francisco County|1/26/2024|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Transportation|Shasta County|1/26/2024|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Transportation|San Joaquin County|1/26/2024|4145.0|7926.0
ENVIRONMENTAL SCIENTIST|Permanent Fulltime|Department of Food & Agriculture|Sacramento County|1/26/2024|4145.0|7926.0
EQUIPMENT MAINTENANCE SUPERVISOR (CORRECTIONAL FACILITY)|Permanent Fulltime|Ca Institution for Women|San Bernardino County|1/26/2024|6567.0|7928.0
EXECUTIVE ASSISTANT|Permanent Fulltime|Department of Education|Sacramento County|1/26/2024|4125.0|5162.0
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Shasta County|1/26/2024|17.21|20.43
FISH AND WILDLIFE SCIENTIFIC AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Humboldt County|1/26/2024|17.21|20.43
FISH AND WILDLIFE SEASONAL AID|Non-Tenured Intermittent|Department of Fish and Wildlife|Sonoma County|1/26/2024|17.21|18.79
FOOD SERVICE TECHNICIAN I|Limited Term Fulltime|Department of Veterans Affairs|San Diego County|1/26/2024|3138.0|3924.0
HEALTH PROGRAM AUDITOR IV, DEPARTMENT OF HEALTH SERVICES|Permanent Fulltime|Department of Health Care Services|United States|1/26/2024|6555.0|8617.0
HEALTH PROGRAM MANAGER I|Permanent Fulltime|Department of Public Health|Contra Costa County|1/26/2024|6760.0|8398.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|California Correctional Health Care Services|Marin County|1/26/2024|6243.0|7815.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|Department of Public Health|Sacramento County|1/26/2024|6243.0|7815.0
HEALTH PROGRAM SPECIALIST I|Permanent Fulltime|Department of Health Care Services|Sacramento County|1/26/2024|6243.0|7815.0
HEALTH PROGRAM SPECIALIST II|Permanent Fulltime|Department of Health Care Services|United States|1/26/2024|6858.0|8584.0
HEALTH RECORD TECHNICIAN I|Limited Term Part-time|California Correctional Health Care Services|Riverside County|1/26/2024|2713.8|3056.4
HEAVY EQUIPMENT MECHANIC|Permanent Fulltime|Department of Forestry & Fire Protection|Santa Clara County|1/26/2024|5445.0|6276.0
HEAVY EQUIPMENT MECHANIC|Permanent Fulltime|Department of Forestry & Fire Protection|Butte County|1/26/2024|5445.0|6276.0
HEAVY FIRE EQUIPMENT OPERATOR|Permanent Fulltime|Department of Forestry & Fire Protection|Modoc County|1/26/2024|5196.0|6416.0
HEAVY FIRE EQUIPMENT OPERATOR|Permanent Fulltime|Department of Forestry & Fire Protection|Sonoma County|1/26/2024|5196.0|6416.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of Food & Agriculture|Sacramento County|1/26/2024|4651.0|8238.0
INFORMATION TECHNOLOGY ASSOCIATE|Permanent Fulltime|Department of State Hospitals|San Luis Obispo County|1/26/2024|4651.0|8238.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|California Health and Human Services Office of Technology and Solutions Integration|Sacramento County|1/26/2024|6139.0|9932.0
INFORMATION TECHNOLOGY SPECIALIST I|Permanent Fulltime|Department of Public Health|Sacramento County|1/26/2024|6139.0|9932.0
ACCOUNTING ADMINISTRATOR I (SPECIALIST)|Permanent Fulltime|State Controller's Office|Sacramento County|1/25/2024|6243.0|7815.0
ACCOUNTING ADMINISTRATOR I (SPECIALIST)|Permanent Fulltime|Department of Community Services and Development|Sacramento County|1/25/2024|6243.0|7815.0
ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of State Hospitals|Sacramento County|1/25/2024|4964.0|6213.0
ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of Cannabis Control|Sacramento County|1/25/2024|4964.0|6213.0
ACCOUNTING OFFICER (SPECIALIST)|Permanent Fulltime|Department of Education|Sacramento County|1/25/2024|4819.0|6032.0
ADMINISTRATIVE ASSISTANT I|Limited Term Fulltime|Department of Food & Agriculture|Sacramento County|1/25/2024|4726.0|6190.0
AIR POLLUTION SPECIALIST|Limited Term Fulltime|State Air Resources Board|United States|1/25/2024|5633.0|10903.0
ASSISTANT TELECOMMUNICATIONS ENGINEER|Permanent Fulltime|California Governor's Office of Emergency Services|Sacramento County|1/25/2024|7486.0|9370.0
ASSOCIATE BUSINESS MANAGEMENT ANALYST|Permanent Fulltime|Department of Industrial Relations|Orange County|1/25/2024|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|Department of Consumer Affairs|Sacramento County|1/25/2024|5518.0|6907.0
ASSOCIATE GOVERNMENTAL PROGRAM ANALYST|Permanent Fulltime|California Civil Rights Department|United States|1/25/2024|5684.0|7114.0
